order_id,email_count,call_count,first_response_time_hours,followup_count
ORD002618,0,1,3.51,0
ORD002619,0,0,6.14,0
ORD002620,1,1,7.39,1
ORD002621,4,0,2.31,3
ORD002622,2,1,2.2,2
ORD002623,1,1,6.09,1
ORD002624,0,0,2.99,0
ORD002625,1,0,3.2,0
ORD002626,1,1,2.73,1
ORD002627,0,0,2.03,0
ORD002628,0,0,1.92,0
ORD002629,1,3,4.61,3
ORD002630,1,0,3.16,0
ORD002631,2,0,2.48,1
ORD002632,0,0,0.75,0
ORD002633,2,0,13.03,1
ORD002634,3,1,6.17,3
ORD002635,0,1,3.33,0
ORD002636,0,0,3.48,0
ORD002637,3,0,4.03,2
ORD002638,0,1,9.07,0
ORD002639,0,1,3.44,0
ORD002640,1,0,1.6,0
ORD002641,1,0,2.65,0
ORD002642,2,0,5.95,1
ORD002643,1,1,4.8,1
ORD002644,2,0,6.01,1
ORD002645,0,1,6.05,0
ORD002646,0,0,3.19,0
ORD002647,1,1,2.0,1
ORD002648,0,2,7.18,1
ORD002649,1,0,3.66,0
ORD002650,0,1,3.14,0
ORD002651,0,0,2.4,0
ORD002652,0,1,3.6,0
ORD002653,0,0,1.64,0
ORD002654,2,2,1.35,3
ORD002655,1,1,2.92,1
ORD002656,1,2,3.87,2
ORD002657,0,3,0.94,2
ORD002658,1,1,3.34,1
ORD002659,0,0,1.61,0
ORD002660,2,0,1.24,1
ORD002661,1,0,2.71,0
ORD002662,1,0,7.04,0
ORD002663,0,0,2.81,0
ORD002664,2,0,1.38,1
ORD002665,0,3,4.35,2
ORD002666,2,0,2.16,1
ORD002667,4,1,4.67,4
ORD002668,0,0,1.95,0
ORD002669,1,1,6.23,1
ORD002670,1,0,5.47,0
ORD002671,0,0,1.61,0
ORD002672,4,0,3.03,3
ORD002673,3,0,3.63,2
ORD002674,1,0,4.42,0
ORD002675,2,1,3.61,2
ORD002676,0,2,2.7,1
ORD002677,0,0,2.9,0
ORD002678,1,0,1.66,0
ORD002679,0,0,3.46,0
ORD002680,1,1,5.5,1
ORD002681,0,0,5.63,0
ORD002682,0,0,2.72,0
ORD002683,0,1,6.85,0
ORD002684,2,1,3.41,2
ORD002685,4,2,3.25,5
ORD002686,0,1,4.31,0
ORD002687,2,1,5.54,2
ORD002688,1,0,2.88,0
ORD002689,0,0,1.11,0
ORD002690,0,0,7.63,0
ORD002691,1,0,5.42,0
ORD002692,1,1,2.43,1
ORD002693,1,0,7.42,0
ORD002694,1,0,4.65,0
ORD002695,0,0,4.9,0
ORD002696,1,1,12.61,1
ORD002697,1,1,1.09,1
ORD002698,1,0,4.51,0
ORD002699,0,0,4.23,0
ORD002700,0,1,5.61,0
ORD002701,1,0,1.66,0
ORD002702,0,2,8.02,1
ORD002703,2,1,1.23,2
ORD002704,1,3,2.65,3
ORD002705,0,0,0.69,0
ORD002706,1,0,2.38,0
ORD002707,1,0,4.15,0
ORD002708,1,1,4.15,1
ORD002709,1,1,1.37,1
ORD002710,2,1,3.6,2
ORD002711,1,1,1.08,1
ORD002712,1,1,1.23,1
ORD002713,0,1,3.62,0
ORD002714,1,2,4.83,2
ORD002715,1,1,1.62,1
ORD002716,0,0,5.65,0
ORD002717,1,0,1.37,0
ORD002718,0,1,2.31,0
ORD002719,1,0,2.21,0
ORD002720,0,0,1.27,0
ORD002721,0,0,2.67,0
ORD002722,1,0,1.6,0
ORD002723,0,2,2.0,1
ORD002724,1,0,1.77,0
ORD002725,0,2,1.84,1
ORD002726,0,1,4.27,0
ORD002727,1,1,1.73,1
ORD002728,1,0,1.63,0
ORD002729,0,1,2.17,0
ORD002730,1,0,3.35,0
ORD002731,1,0,2.51,0
ORD002732,1,0,6.54,0
ORD002733,1,1,2.09,1
ORD002734,1,2,1.97,2
ORD002735,2,0,8.03,1
ORD002736,0,0,5.01,0
ORD002737,2,1,2.73,2
ORD002738,1,1,4.2,1
ORD002739,3,0,1.15,2
ORD002740,1,0,3.95,0
ORD002741,0,2,3.38,1
ORD002742,2,0,1.03,1
ORD002743,3,0,3.61,2
ORD002744,2,0,1.75,1
ORD002745,2,1,1.69,2
ORD002746,3,1,2.02,3
ORD002747,1,1,1.98,1
ORD002748,2,2,2.78,3
ORD002749,1,2,4.8,2
ORD002750,1,1,0.85,1
ORD002751,0,0,9.41,0
ORD002752,2,1,3.91,2
ORD002753,0,0,6.52,0
ORD002754,1,1,1.4,1
ORD002755,0,1,2.25,0
ORD002756,4,0,1.53,3
ORD002757,1,0,2.93,0
ORD002758,2,1,9.15,2
ORD002759,0,1,2.09,0
ORD002760,1,1,1.12,1
ORD002761,2,2,1.72,3
ORD002762,1,1,2.57,1
ORD002763,0,1,3.38,0
ORD002764,1,0,1.27,0
ORD002765,1,0,10.08,0
ORD002766,2,2,2.8,3
ORD002767,1,0,3.4,0
ORD002768,0,0,4.28,0
ORD002769,0,1,1.06,0
ORD002770,1,0,2.35,0
ORD002771,1,0,1.52,0
ORD002772,2,2,2.33,3
ORD002773,1,0,2.68,0
ORD002774,0,0,2.98,0
ORD002775,0,1,0.7,0
ORD002776,0,0,2.47,0
ORD002777,1,0,3.11,0
ORD002778,0,1,1.83,0
ORD002779,1,1,1.26,1
ORD002780,2,1,1.52,2
ORD002781,0,0,4.21,0
ORD002782,0,0,2.72,0
ORD002783,2,0,3.15,1
ORD002784,0,1,12.44,0
ORD002785,1,1,3.59,1
ORD002786,0,2,2.45,1
ORD002787,0,1,4.55,0
ORD002788,2,0,1.27,1
ORD002789,2,0,3.35,1
ORD002790,2,0,2.57,1
ORD002791,1,0,3.27,0
ORD002792,2,1,2.86,2
ORD002793,1,0,13.76,0
ORD002794,0,2,1.6,1
ORD002795,0,0,4.43,0
ORD002796,0,0,4.5,0
ORD002797,0,0,1.0,0
ORD002798,1,2,2.11,2
ORD002799,1,0,1.1,0
ORD002800,0,0,1.89,0
ORD002801,3,2,1.5,4
ORD002802,2,0,3.76,1
ORD002803,2,0,3.49,1
ORD002804,1,0,2.22,0
ORD002805,0,0,7.09,0
ORD002806,1,1,1.75,1
ORD002807,0,0,3.01,0
ORD002808,1,0,3.33,0
ORD002809,2,0,3.38,1
ORD002810,1,2,4.36,2
ORD002811,1,0,1.86,0
ORD002812,0,1,4.07,0
ORD002813,3,1,1.86,3
ORD002814,2,0,4.99,1
ORD002815,1,2,12.97,2
ORD002816,2,0,3.84,1
ORD002817,1,1,2.23,1
ORD002818,2,1,6.08,2
ORD002819,1,0,3.57,0
ORD002820,1,0,4.5,0
ORD002821,0,1,3.35,0
ORD002822,0,2,3.56,1
ORD002823,0,1,3.29,0
ORD002824,1,1,4.99,1
ORD002825,0,0,2.01,0
ORD002826,0,2,1.28,1
ORD002827,2,0,4.45,1
ORD002828,1,0,8.29,0
ORD002829,0,0,2.27,0
ORD002830,1,0,3.22,0
ORD002831,0,1,1.65,0
ORD002832,1,0,1.49,0
ORD002833,1,1,1.44,1
ORD002834,1,2,2.22,2
ORD002835,2,1,3.27,2
ORD002836,0,2,1.59,1
ORD002837,0,1,4.5,0
ORD002838,2,0,6.74,1
ORD002839,0,0,3.09,0
ORD002840,0,2,1.32,1
ORD002841,1,1,1.39,1
ORD002842,0,0,2.37,0
ORD002843,1,0,7.59,0
ORD002844,1,0,3.91,0
ORD002845,1,0,4.23,0
ORD002846,1,0,8.91,0
ORD002847,1,1,2.81,1
ORD002848,1,1,1.52,1
ORD002849,2,1,2.09,2
ORD002850,1,1,5.06,1
ORD002851,0,1,2.34,0
ORD002852,1,0,6.54,0
ORD002853,1,0,3.4,0
ORD002854,2,0,5.02,1
ORD002855,0,1,6.31,0
ORD002856,1,0,2.6,0
ORD002857,1,1,1.89,1
ORD002858,0,1,7.08,0
ORD002859,1,0,4.54,0
ORD002860,1,1,3.33,1
ORD002861,0,0,3.22,0
ORD002862,0,0,6.85,0
ORD002863,2,1,2.69,2
ORD002864,0,0,6.32,0
ORD002865,1,0,1.95,0
ORD002866,2,1,3.08,2
ORD002867,0,0,1.22,0
ORD002868,0,2,5.07,1
ORD002869,0,3,2.02,2
ORD002870,2,1,4.95,2
ORD002871,1,1,3.04,1
ORD002872,1,1,2.6,1
ORD002873,0,1,2.55,0
ORD002874,2,1,1.61,2
ORD002875,0,1,3.78,0
ORD002876,1,0,3.73,0
ORD002877,0,0,1.76,0
ORD002878,2,1,1.91,2
ORD002879,1,0,3.85,0
ORD002880,0,0,5.07,0
ORD002881,2,0,4.64,1
ORD002882,2,0,5.29,1
ORD002883,1,1,3.36,1
ORD002884,1,1,1.77,1
ORD002885,1,1,2.74,1
ORD002886,1,1,2.8,1
ORD002887,0,0,1.62,0
ORD002888,1,2,3.2,2
ORD002889,0,1,1.16,0
ORD002890,0,0,2.55,0
ORD002891,2,1,2.03,2
ORD002892,0,1,4.88,0
ORD002893,0,2,2.15,1
ORD002894,0,1,1.82,0
ORD002895,1,0,8.79,0
ORD002896,0,0,1.3,0
ORD002897,2,0,3.03,1
ORD002898,2,0,2.66,1
ORD002899,1,0,1.4,0
ORD002900,0,0,2.51,0
ORD002901,0,1,4.19,0
ORD002902,2,0,5.93,1
ORD002903,0,2,9.64,1
ORD002904,2,0,2.32,1
ORD002905,3,1,0.82,3
ORD002906,1,1,5.58,1
ORD002907,1,1,1.41,1
ORD002908,0,2,4.16,1
ORD002909,1,0,3.83,0
ORD002910,2,1,9.62,2
ORD002911,0,0,1.35,0
ORD002912,2,1,3.5,2
ORD002913,0,0,1.32,0
ORD002914,0,0,4.12,0
ORD002915,2,1,1.56,2
ORD002916,0,0,2.12,0
ORD002917,2,0,1.32,1
ORD002918,1,1,4.65,1
ORD002919,3,0,2.38,2
ORD002920,0,1,1.22,0
ORD002921,2,0,1.3,1
ORD002922,2,1,3.62,2
ORD002923,1,2,3.05,2
ORD002924,1,0,3.05,0
ORD002925,1,2,3.39,2
ORD002926,1,0,4.93,0
ORD002927,4,0,3.86,3
ORD002928,3,0,3.16,2
ORD002929,0,0,6.78,0
ORD002930,0,1,2.31,0
ORD002931,3,1,4.56,3
ORD002932,1,1,2.02,1
ORD002933,0,1,3.02,0
ORD002934,1,1,3.22,1
ORD002935,2,1,1.5,2
ORD002936,1,0,4.21,0
ORD002937,1,0,3.42,0
ORD002938,0,2,1.98,1
ORD002939,0,0,0.86,0
ORD002940,0,0,2.36,0
ORD002941,0,0,7.5,0
ORD002942,0,0,2.83,0
ORD002943,3,0,10.4,2
ORD002944,2,1,2.18,2
ORD002945,0,1,4.8,0
ORD002946,0,0,1.6,0
ORD002947,0,1,5.44,0
ORD002948,1,0,3.37,0
ORD002949,1,0,2.68,0
ORD002950,0,0,4.68,0
ORD002951,1,0,3.09,0
ORD002952,0,0,5.51,0
ORD002953,0,1,2.57,0
ORD002954,1,0,4.81,0
ORD002955,0,0,1.77,0
ORD002956,1,1,2.09,1
ORD002957,2,1,2.74,2
ORD002958,1,1,4.31,1
ORD002959,3,1,3.46,3
ORD002960,0,0,2.21,0
ORD002961,1,3,8.66,3
ORD002962,1,1,3.7,1
ORD002963,2,0,2.0,1
ORD002964,1,3,3.86,3
ORD002965,0,1,3.39,0
ORD002966,0,0,5.0,0
ORD002967,0,0,4.78,0
ORD002968,0,1,1.98,0
ORD002969,0,1,1.61,0
ORD002970,1,3,3.76,3
ORD002971,1,0,3.17,0
ORD002972,1,0,4.25,0
ORD002973,0,2,3.08,1
ORD002974,0,1,2.09,0
ORD002975,0,1,4.01,0
ORD002976,0,0,6.7,0
ORD002977,1,2,4.82,2
ORD002978,0,0,3.05,0
ORD002979,0,0,3.85,0
ORD002980,2,0,8.64,1
ORD002981,4,0,2.41,3
ORD002982,2,0,9.19,1
ORD002983,0,0,9.45,0
ORD002984,0,1,1.58,0
ORD002985,0,0,2.85,0
ORD002986,1,3,5.85,3
ORD002987,1,0,1.6,0
ORD002988,0,0,2.04,0
ORD002989,2,0,3.81,1
ORD002990,0,0,1.84,0
ORD002991,1,1,8.93,1
ORD002992,1,1,9.47,1
ORD002993,1,0,5.08,0
ORD002994,3,1,1.97,3
ORD002995,1,3,1.96,3
ORD002996,1,0,1.3,0
ORD002997,4,0,1.74,3
ORD002998,0,0,2.53,0
ORD002999,1,0,1.51,0
ORD003000,1,1,6.09,1
ORD003001,0,0,3.53,0
ORD003002,1,0,3.2,0
ORD003003,0,1,4.08,0
ORD003004,1,0,4.03,0
ORD003005,1,0,6.07,0
ORD003006,1,0,1.23,0
ORD003007,2,0,3.47,1
ORD003008,1,0,8.22,0
ORD003009,0,0,7.22,0
ORD003010,1,2,1.31,2
ORD003011,3,0,5.42,2
ORD003012,1,0,3.23,0
ORD003013,3,0,4.23,2
ORD003014,2,2,5.06,3
ORD003015,2,1,1.77,2
ORD003016,1,0,2.94,0
ORD003017,0,2,3.94,1
ORD003018,0,1,1.38,0
ORD003019,1,1,2.22,1
ORD003020,0,0,6.15,0
ORD003021,0,0,6.82,0
ORD003022,1,2,3.76,2
ORD003023,0,1,1.84,0
ORD003024,1,1,1.58,1
ORD003025,1,0,6.17,0
ORD003026,3,2,2.56,4
ORD003027,2,0,4.95,1
ORD003028,0,1,4.14,0
ORD003029,0,1,3.52,0
ORD003030,2,2,3.89,3
ORD003031,1,0,2.46,0
ORD003032,0,0,2.1,0
ORD003033,1,2,1.11,2
ORD003034,0,0,2.3,0
ORD003035,0,2,6.72,1
ORD003036,1,1,1.36,1
ORD003037,2,0,2.29,1
ORD003038,2,3,1.78,4
ORD003039,1,1,3.56,1
ORD003040,0,1,0.65,0
ORD003041,0,0,11.94,0
ORD003042,0,0,5.96,0
ORD003043,2,1,3.73,2
ORD003044,2,1,3.26,2
ORD003045,4,1,5.9,4
ORD003046,1,0,3.78,0
ORD003047,1,1,4.43,1
ORD003048,0,1,4.19,0
ORD003049,0,0,2.22,0
ORD003050,2,2,2.13,3
ORD003051,0,0,4.5,0
ORD003052,2,1,2.71,2
ORD003053,0,0,2.42,0
ORD003054,1,1,4.51,1
ORD003055,1,1,7.39,1
ORD003056,0,0,1.23,0
ORD003057,3,3,1.52,5
ORD003058,2,0,4.5,1
ORD003059,1,0,1.94,0
ORD003060,1,1,4.67,1
ORD003061,1,0,1.08,0
ORD003062,1,0,2.93,0
ORD003063,0,1,1.37,0
ORD003064,1,0,3.38,0
ORD003065,3,1,5.08,3
ORD003066,1,0,9.37,0
ORD003067,2,2,2.66,3
ORD003068,1,0,2.52,0
ORD003069,0,2,10.29,1
ORD003070,1,2,0.73,2
ORD003071,2,1,0.37,2
ORD003072,3,0,3.78,2
ORD003073,1,0,2.46,0
ORD003074,0,0,1.05,0
ORD003075,1,0,3.47,0
ORD003076,0,0,4.06,0
ORD003077,1,1,6.16,1
ORD003078,0,1,2.47,0
ORD003079,0,0,3.43,0
ORD003080,1,0,3.13,0
ORD003081,2,3,3.23,4
ORD003082,0,0,5.92,0
ORD003083,0,0,1.83,0
ORD003084,3,0,1.51,2
ORD003085,0,1,1.54,0
ORD003086,2,0,3.44,1
ORD003087,1,0,3.96,0
ORD003088,0,1,1.8,0
ORD003089,2,1,5.66,2
ORD003090,0,0,3.1,0
ORD003091,3,0,1.64,2
ORD003092,2,0,3.18,1
ORD003093,2,2,5.2,3
ORD003094,1,0,5.32,0
ORD003095,2,1,9.68,2
ORD003096,0,0,2.99,0
ORD003097,1,1,0.97,1
ORD003098,1,0,3.0,0
ORD003099,1,0,3.59,0
ORD003100,2,0,5.33,1
ORD003101,0,0,7.72,0
ORD003102,0,0,12.3,0
ORD003103,1,0,1.94,0
ORD003104,1,0,12.98,0
ORD003105,1,1,3.13,1
ORD003106,0,0,4.69,0
ORD003107,0,0,3.6,0
ORD003108,2,1,5.13,2
ORD003109,0,0,3.88,0
ORD003110,1,1,1.42,1
ORD003111,2,2,3.26,3
ORD003112,1,0,1.19,0
ORD003113,1,0,1.65,0
ORD003114,1,2,2.76,2
ORD003115,1,1,1.17,1
ORD003116,0,1,4.47,0
ORD003117,0,0,3.7,0
ORD003118,1,2,2.46,2
ORD003119,0,2,5.94,1
ORD003120,1,0,1.96,0
ORD003121,1,1,4.62,1
ORD003122,0,0,3.73,0
ORD003123,0,0,2.27,0
ORD003124,1,0,4.91,0
ORD003125,0,1,2.58,0
ORD003126,1,3,8.79,3
ORD003127,1,1,1.31,1
ORD003128,1,0,1.18,0
ORD003129,0,1,3.79,0
ORD003130,0,1,3.56,0
ORD003131,1,1,3.73,1
ORD003132,2,1,2.58,2
ORD003133,1,1,12.27,1
ORD003134,2,0,4.07,1
ORD003135,1,0,6.78,0
ORD003136,1,0,2.92,0
ORD003137,0,3,1.52,2
ORD003138,0,0,4.7,0
ORD003139,2,1,2.94,2
ORD003140,0,1,3.54,0
ORD003141,3,0,3.11,2
ORD003142,3,0,9.68,2
ORD003143,0,0,3.22,0
ORD003144,1,0,3.43,0
ORD003145,1,0,2.46,0
ORD003146,2,2,4.58,3
ORD003147,1,1,2.46,1
ORD003148,1,2,6.47,2
ORD003149,1,0,1.72,0
ORD003150,3,2,7.0,4
ORD003151,2,0,0.9,1
ORD003152,3,0,1.07,2
ORD003153,0,1,4.94,0
ORD003154,0,1,2.03,0
ORD003155,3,0,2.25,2
ORD003156,0,1,2.51,0
ORD003157,1,0,8.46,0
ORD003158,0,0,3.5,0
ORD003159,0,0,3.15,0
ORD003160,0,0,3.09,0
ORD003161,2,0,3.43,1
ORD003162,1,0,6.96,0
ORD003163,0,0,11.07,0
ORD003164,2,2,2.84,3
ORD003165,2,0,0.98,1
ORD003166,0,0,2.4,0
ORD003167,2,2,3.45,3
ORD003168,0,3,2.0,2
ORD003169,1,0,10.47,0
ORD003170,0,1,2.55,0
ORD003171,1,0,3.93,0
ORD003172,1,1,1.9,1
ORD003173,1,0,2.32,0
ORD003174,1,1,7.89,1
ORD003175,1,0,1.31,0
ORD003176,0,0,3.52,0
ORD003177,1,0,4.53,0
ORD003178,1,2,7.43,2
ORD003179,0,0,2.91,0
ORD003180,0,1,2.01,0
ORD003181,2,0,1.65,1
ORD003182,3,1,8.89,3
ORD003183,0,2,1.72,1
ORD003184,1,0,2.35,0
ORD003185,1,1,1.23,1
ORD003186,0,0,3.96,0
ORD003187,0,0,2.49,0
ORD003188,0,0,5.09,0
ORD003189,0,0,1.89,0
ORD003190,2,0,3.06,1
ORD003191,2,1,2.32,2
ORD003192,0,0,5.1,0
ORD003193,3,0,6.02,2
ORD003194,1,0,6.13,0
ORD003195,0,0,6.54,0
ORD003196,1,0,2.44,0
ORD003197,0,0,6.89,0
ORD003198,1,1,3.87,1
ORD003199,1,0,2.83,0
ORD003200,0,1,2.06,0
ORD003201,0,0,24.82,0
ORD003202,0,1,5.3,0
ORD003203,0,1,2.44,0
ORD003204,0,1,1.11,0
ORD003205,1,1,2.38,1
ORD003206,0,0,1.39,0
ORD003207,0,0,4.3,0
ORD003208,0,0,2.29,0
ORD003209,1,3,2.72,3
ORD003210,1,0,4.15,0
ORD003211,1,1,3.93,1
ORD003212,1,0,3.02,0
ORD003213,0,0,6.48,0
ORD003214,0,2,4.09,1
ORD003215,1,2,4.05,2
ORD003216,0,1,1.43,0
ORD003217,3,0,15.11,2
ORD003218,0,0,1.74,0
ORD003219,0,1,2.48,0
ORD003220,0,1,4.49,0
ORD003221,2,2,3.54,3
ORD003222,1,3,1.12,3
ORD003223,0,1,5.5,0
ORD003224,1,0,2.91,0
ORD003225,1,1,1.15,1
ORD003226,1,1,9.62,1
ORD003227,3,0,8.78,2
ORD003228,0,1,4.83,0
ORD003229,2,1,4.5,2
ORD003230,2,3,4.19,4
ORD003231,1,0,6.02,0
ORD003232,2,1,5.12,2
ORD003233,0,0,2.09,0
ORD003234,1,0,3.6,0
ORD003235,0,1,1.53,0
ORD003236,2,0,8.46,1
ORD003237,0,1,3.6,0
ORD003238,0,3,1.9,2
ORD003239,1,1,1.6,1
ORD003240,1,2,4.46,2
ORD003241,3,1,4.47,3
ORD003242,2,0,2.57,1
ORD003243,1,1,1.37,1
ORD003244,0,1,1.96,0
ORD003245,2,1,2.29,2
ORD003246,3,2,3.06,4
ORD003247,1,1,2.61,1
ORD003248,2,2,4.7,3
ORD003249,0,1,3.88,0
ORD003250,2,0,5.6,1
ORD003251,0,0,8.37,0
ORD003252,1,1,4.4,1
ORD003253,2,1,2.17,2
ORD003254,1,0,5.15,0
ORD003255,3,0,5.86,2
ORD003256,2,0,5.23,1
ORD003257,2,0,0.91,1
ORD003258,1,1,9.14,1
ORD003259,1,0,1.38,0
ORD003260,1,0,5.33,0
ORD003261,3,0,8.31,2
ORD003262,1,0,4.62,0
ORD003263,1,0,3.15,0
ORD003264,0,0,5.15,0
ORD003265,3,1,3.37,3
ORD003266,2,2,2.15,3
ORD003267,0,0,2.81,0
ORD003268,1,0,1.28,0
ORD003269,1,0,3.34,0
ORD003270,1,1,6.26,1
ORD003271,0,0,1.76,0
ORD003272,1,1,2.6,1
ORD003273,1,0,3.22,0
ORD003274,3,0,2.32,2
ORD003275,0,1,1.52,0
ORD003276,0,1,3.12,0
ORD003277,2,0,7.42,1
ORD003278,0,0,4.25,0
ORD003279,0,1,2.05,0
ORD003280,0,0,6.45,0
ORD003281,3,3,3.33,5
ORD003282,0,0,4.66,0
ORD003283,1,0,2.38,0
ORD003284,1,1,2.46,1
ORD003285,0,0,6.37,0
ORD003286,0,0,11.21,0
ORD003287,1,1,5.89,1
ORD003288,0,0,1.26,0
ORD003289,1,1,8.23,1
ORD003290,0,0,9.82,0
ORD003291,1,1,2.87,1
ORD003292,0,0,2.18,0
ORD003293,0,2,5.82,1
ORD003294,1,0,2.27,0
ORD003295,1,3,1.7,3
ORD003296,2,0,2.01,1
ORD003297,1,1,4.32,1
ORD003298,0,1,10.06,0
ORD003299,1,0,4.23,0
ORD003300,2,0,2.13,1
ORD003301,1,2,1.62,2
ORD003302,0,0,4.19,0
ORD003303,1,0,0.9,0
ORD003304,2,0,2.37,1
ORD003305,1,1,6.34,1
ORD003306,1,0,2.55,0
ORD003307,0,0,4.46,0
ORD003308,0,0,2.24,0
ORD003309,1,0,1.22,0
ORD003310,1,0,5.6,0
ORD003311,1,0,5.36,0
ORD003312,2,1,8.71,2
ORD003313,2,0,7.94,1
ORD003314,0,1,3.64,0
ORD003315,0,0,5.59,0
ORD003316,3,0,3.23,2
ORD003317,1,1,10.09,1
ORD003318,0,1,1.79,0
ORD003319,1,1,2.33,1
ORD003320,0,1,1.51,0
ORD003321,1,1,2.61,1
ORD003322,2,0,4.3,1
ORD003323,0,0,3.92,0
ORD003324,0,0,1.75,0
ORD003325,3,0,4.82,2
ORD003326,0,0,2.99,0
ORD003327,2,0,1.13,1
ORD003328,1,0,3.09,0
ORD003329,1,0,3.36,0
ORD003330,1,1,1.71,1
ORD003331,1,0,1.02,0
ORD003332,1,0,3.07,0
ORD003333,0,1,2.62,0
ORD003334,0,2,2.88,1
ORD003335,1,1,3.58,1
ORD003336,0,1,1.88,0
ORD003337,3,0,4.83,2
ORD003338,0,0,6.02,0
ORD003339,1,0,1.34,0
ORD003340,0,0,4.13,0
ORD003341,2,1,3.16,2
ORD003342,0,1,1.45,0
ORD003343,0,0,6.38,0
ORD003344,0,0,3.67,0
ORD003345,0,0,5.19,0
ORD003346,1,2,4.03,2
ORD003347,2,0,3.26,1
ORD003348,0,1,4.54,0
ORD003349,4,0,12.21,3
ORD003350,1,0,1.69,0
ORD003351,0,0,2.23,0
ORD003352,1,0,2.76,0
ORD003353,1,0,0.69,0
ORD003354,0,2,2.47,1
ORD003355,0,1,3.02,0
ORD003356,1,2,4.55,2
ORD003357,1,1,1.8,1
ORD003358,0,0,1.8,0
ORD003359,0,1,1.5,0
ORD003360,3,1,5.24,3
ORD003361,5,0,10.17,4
ORD003362,2,2,3.01,3
ORD003363,1,1,2.49,1
ORD003364,0,0,1.41,0
ORD003365,3,2,0.7,4
ORD003366,1,0,15.62,0
ORD003367,2,0,6.01,1
ORD003368,0,0,4.31,0
ORD003369,0,0,2.57,0
ORD003370,1,1,3.68,1
ORD003371,2,0,3.31,1
ORD003372,0,0,8.41,0
ORD003373,0,0,2.7,0
ORD003374,0,0,4.1,0
ORD003375,0,0,4.46,0
ORD003376,0,1,2.39,0
ORD003377,4,0,2.78,3
ORD003378,1,0,7.04,0
ORD003379,0,0,2.26,0
ORD003380,0,1,1.49,0
ORD003381,0,0,4.6,0
ORD003382,0,0,4.92,0
ORD003383,0,1,1.54,0
ORD003384,1,0,2.95,0
ORD003385,3,1,2.78,3
ORD003386,2,0,6.67,1
ORD003387,0,0,3.66,0
ORD003388,0,1,1.88,0
ORD003389,1,1,0.94,1
ORD003390,1,0,0.71,0
ORD003391,2,0,8.78,1
ORD003392,0,1,2.84,0
ORD003393,2,0,2.66,1
ORD003394,0,0,5.51,0
ORD003395,1,1,2.02,1
ORD003396,3,0,2.33,2
ORD003397,1,1,1.57,1
ORD003398,0,0,6.15,0
ORD003399,1,0,4.31,0
ORD003400,2,1,5.48,2
ORD003401,4,0,10.64,3
ORD003402,0,1,3.28,0
ORD003403,3,0,3.05,2
ORD003404,0,1,3.5,0
ORD003405,1,0,2.52,0
ORD003406,1,0,2.21,0
ORD003407,1,3,1.52,3
ORD003408,3,1,7.62,3
ORD003409,2,0,4.85,1
ORD003410,1,1,2.92,1
ORD003411,2,0,3.06,1
ORD003412,0,0,1.66,0
ORD003413,3,0,1.71,2
ORD003414,0,1,3.23,0
ORD003415,0,0,1.84,0
ORD003416,2,2,3.08,3
ORD003417,3,0,0.97,2
ORD003418,1,0,3.04,0
ORD003419,1,0,0.85,0
ORD003420,2,1,5.92,2
ORD003421,0,1,4.18,0
ORD003422,0,0,1.9,0
ORD003423,0,1,2.36,0
ORD003424,1,0,3.64,0
ORD003425,0,2,1.8,1
ORD003426,1,1,2.12,1
ORD003427,2,0,1.97,1
ORD003428,0,1,14.24,0
ORD003429,1,0,3.5,0
ORD003430,1,1,1.6,1
ORD003431,1,0,5.08,0
ORD003432,0,0,3.58,0
ORD003433,1,0,5.59,0
ORD003434,1,1,4.63,1
ORD003435,0,0,9.38,0
ORD003436,1,1,1.89,1
ORD003437,1,2,1.68,2
ORD003438,0,2,1.82,1
ORD003439,0,0,1.14,0
ORD003440,4,1,0.87,4
ORD003441,1,1,4.43,1
ORD003442,1,0,1.38,0
ORD003443,3,0,2.37,2
ORD003444,3,2,2.49,4
ORD003445,3,0,6.16,2
ORD003446,1,1,3.81,1
ORD003447,0,0,2.99,0
ORD003448,1,1,4.6,1
ORD003449,1,2,1.47,2
ORD003450,0,0,8.52,0
ORD003451,1,0,1.79,0
ORD003452,2,0,2.22,1
ORD003453,0,0,1.46,0
ORD003454,0,0,5.73,0
ORD003455,1,2,3.41,2
ORD003456,1,0,3.11,0
ORD003457,1,0,2.41,0
ORD003458,0,0,2.35,0
ORD003459,1,0,10.45,0
ORD003460,3,0,1.83,2
ORD003461,0,2,8.7,1
ORD003462,1,0,8.25,0
ORD003463,1,1,2.36,1
ORD003464,1,1,4.83,1
ORD003465,0,0,2.97,0
ORD003466,1,0,2.36,0
ORD003467,2,0,2.95,1
ORD003468,2,2,4.14,3
ORD003469,0,2,7.43,1
ORD003470,1,1,4.37,1
ORD003471,1,0,2.02,0
ORD003472,1,1,3.43,1
ORD003473,1,1,3.47,1
ORD003474,2,1,2.26,2
ORD003475,2,0,1.83,1
ORD003476,3,2,0.6,4
ORD003477,0,0,0.98,0
ORD003478,0,1,5.82,0
ORD003479,2,0,7.69,1
ORD003480,0,0,7.1,0
ORD003481,3,0,3.32,2
ORD003482,1,0,3.22,0
ORD003483,0,1,2.21,0
ORD003484,0,1,1.45,0
ORD003485,0,0,3.69,0
ORD003486,2,0,1.4,1
ORD003487,1,0,3.93,0
ORD003488,1,0,2.44,0
ORD003489,0,1,1.95,0
ORD003490,2,1,3.57,2
